"","maker_key","model_key","mileage","engine_power","registration_date","fuel","paint_color","car_type","feature_1","feature_2","feature_3","feature_4","feature_5","feature_6","feature_7","feature_8","price","sold_at","training","validation"
"158","BMW","316",146310,85,"3/1/2012","diesel","black","estate",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,7600,"4/1/2018",1,0
"159","BMW","330",107560,190,"6/1/2013","diesel","grey","estate",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,14500,"3/1/2018",0,1
"160","BMW","318",78425,100,"6/1/2013","diesel","beige","estate",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,12700,"7/1/2018",0,1
"161","BMW","520",95078,140,"12/1/2014","diesel","black","estate",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,21300,"3/1/2018",1,0
"162","BMW","520",246424,120,"7/1/2010","diesel","black","estate",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,6000,"8/1/2018",0,1
"163","BMW","318",203950,105,"6/1/2014","diesel","white","estate",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,7900,"4/1/2018",0,1
"164","BMW","316",158002,85,"6/1/2014","diesel","white","estate",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,8900,"4/1/2018",1,0
"165","BMW","318",193476,105,"4/1/2014","diesel","silver","estate",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6500,"4/1/2018",0,1
"166","BMW","320",209208,135,"10/1/2013","diesel","black","estate",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,800,"4/1/2018",0,1
"167","BMW","316",135119,85,"12/1/2014","diesel","white","estate",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,10900,"6/1/2018",1,0
"168","BMW","520",199603,120,"7/1/2011","diesel","blue","estate",TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,13100,"6/1/2018",1,0
"169","BMW","318",41142,105,"5/1/2015","diesel","blue","estate",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,18200,"3/1/2018",0,1
"170","BMW","316",46738,85,"8/1/2014","diesel","black","estate",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,14400,"2/1/2018",1,0
"171","BMW","320",146639,135,"10/1/2014","diesel","silver","estate",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,800,"4/1/2018",1,0
"172","BMW","316",159983,85,"5/1/2013","diesel","grey","estate",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,800,"4/1/2018",0,1
"173","BMW","316",156627,85,"5/1/2013","diesel","blue","estate",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,9000,"9/1/2018",0,1
"174","BMW","318",146338,105,"1/1/2014","diesel","black","estate",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,13300,"8/1/2018",0,1
"175","BMW","520",270884,100,"5/1/2002","diesel","blue","estate",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1100,"6/1/2018",1,0
"176","BMW","525",175096,160,"9/1/2013","diesel","blue","estate",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,6500,"4/1/2018",1,0
"177","BMW","320",155503,135,"1/1/2013","diesel","blue","estate",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,12200,"8/1/2018",0,1
"178","BMW","525",134094,160,"3/1/2014","diesel","white","estate",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,15800,"4/1/2018",1,0
"179","BMW","318",156885,100,"1/1/2013","diesel","grey","estate",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,10200,"7/1/2018",1,0
"180","BMW","320",302525,100,"1/1/2001","diesel","grey","estate",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1000,"9/1/2018",0,1
"181","BMW","320",181052,120,"10/1/2014","diesel","black","estate",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,11500,"4/1/2018",0,1
"182","BMW","525",106054,160,"5/1/2014","diesel","black","estate",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,18700,"3/1/2018",0,1
"183","BMW","520",146528,140,"7/1/2014","diesel","white","estate",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,18600,"8/1/2018",0,1
"184","BMW","320",183403,135,"5/1/2014","diesel","grey","estate",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,11400,"5/1/2018",0,1
"185","BMW","316",130852,85,"8/1/2014","diesel","white","estate",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,7700,"4/1/2018",0,1
"186","BMW","320",186697,135,"11/1/2012","diesel","white","estate",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,2400,"4/1/2018",1,0
"187","BMW","320",132746,135,"6/1/2014","diesel","white","estate",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,11900,"6/1/2018",0,1
"188","BMW","320",101013,120,"9/1/2014","diesel","blue","estate",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,800,"5/1/2018",0,1
"189","BMW","316",130019,85,"8/1/2014","diesel","white","estate",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,800,"3/1/2018",0,1
"190","BMW","325",90747,160,"6/1/2014","diesel","grey","estate",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,11200,"4/1/2018",1,0
"191","BMW","316",145179,85,"9/1/2013","diesel","brown","estate",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,9400,"5/1/2018",0,1
"192","BMW","320",87171,135,"8/1/2014","diesel","silver","estate",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,18900,"3/1/2018",0,1
"193","BMW","320",110212,135,"4/1/2013","diesel","black","estate",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,9000,"3/1/2018",1,0
"194","BMW","318",11917,110,"1/1/2017","diesel","white","estate",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,23400,"5/1/2018",0,1
"195","BMW","318",12508,110,"1/1/2017","diesel","white","estate",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,23700,"5/1/2018",0,1
"196","BMW","330",149525,190,"11/1/2013","diesel","silver","estate",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,15400,"3/1/2018",0,1
"197","BMW","318",122357,105,"12/1/2014","diesel","grey","estate",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,13700,"8/1/2018",0,1
"198","BMW","320",165516,135,"1/1/2013","diesel","blue","estate",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,800,"5/1/2018",1,0
"199","BMW","318",158853,100,"2/1/2013","diesel","black","estate",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,10900,"6/1/2018",0,1
"200","BMW","318",167280,105,"2/1/2014","diesel","white","estate",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,13300,"2/1/2018",1,0
"201","BMW","320",69978,135,"9/1/2013","diesel","grey","estate",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,18000,"4/1/2018",0,1
"202","BMW","318",105105,105,"12/1/2013","diesel","white","estate",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6000,"3/1/2018",1,0
"203","BMW","318",170164,105,"5/1/2015","diesel","grey","estate",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,800,"5/1/2018",0,1
"204","BMW","318",153585,105,"2/1/2015","diesel","white","estate",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,13600,"5/1/2018",1,0
"205","BMW","530",156127,190,"9/1/2012","diesel","black","estate",TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,17800,"6/1/2018",1,0
"206","BMW","320",117722,122,"4/1/2013","diesel","black","estate",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,9200,"3/1/2018",1,0
"207","BMW","320",236095,135,"1/1/2012","diesel","blue","estate",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,6100,"5/1/2018",0,1
"208","BMW","316",142031,85,"10/1/2014","diesel","black","estate",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,13000,"5/1/2018",0,1
"209","BMW","318",150807,105,"6/1/2013","diesel","black","estate",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,11500,"5/1/2018",0,1
"210","BMW","318",185085,105,"4/1/2014","diesel","white","estate",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,9300,"4/1/2018",1,0
"211","BMW","320",163879,120,"3/1/2012","diesel","grey","estate",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,8600,"6/1/2018",0,1
"212","BMW","530",137744,200,"2/1/2013","petrol","black","estate",FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,20200,"6/1/2018",1,0
"213","BMW","316",94829,85,"8/1/2013","diesel","grey","estate",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,12600,"4/1/2018",1,0
"214","BMW","330",127461,190,"2/1/2014","diesel","silver","estate",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,800,"5/1/2018",1,0
"215","BMW","320",58673,135,"3/1/2013","diesel","grey","estate",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,18200,"4/1/2018",1,0
"216","BMW","320",183683,135,"5/1/2014","diesel","black","estate",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1200,"4/1/2018",0,1
"217","BMW","320",153236,135,"7/1/2014","diesel","blue","estate",FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,11900,"6/1/2018",1,0
"218","BMW","318",65933,105,"9/1/2014","diesel","white","estate",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,15100,"5/1/2018",1,0
"219","BMW","320",77419,120,"8/1/2013","diesel","grey","estate",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,12000,"3/1/2018",0,1
"220","BMW","320",170322,120,"11/1/2013","diesel","black","estate",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,12700,"4/1/2018",1,0
"221","BMW","316",83133,85,"3/1/2014","diesel","white","estate",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,14300,"4/1/2018",0,1
"222","BMW","320",140324,135,"8/1/2014","diesel","silver","estate",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,7700,"3/1/2018",0,1
"223","BMW","318",147097,105,"5/1/2013","diesel","black","estate",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,800,"3/1/2018",1,0
"224","BMW","318",132871,85,"9/1/2004","diesel","grey","estate",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,4300,"1/1/2018",0,1
"225","BMW","318",109741,100,"3/1/2013","diesel","grey","estate",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,12100,"1/1/2018",1,0
"226","BMW","320",168016,135,"10/1/2012","diesel","red","estate",FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,12100,"1/1/2018",1,0
"227","BMW","520",238036,120,"3/1/2012","diesel","black","estate",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,12900,"1/1/2018",1,0
"228","BMW","316",147228,85,"12/1/2013","diesel","silver","estate",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,10600,"3/1/2018",1,0
"229","BMW","530",159659,190,"11/1/2014","diesel","black","estate",TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,20200,"1/1/2018",0,1
"230","BMW","318",123340,105,"2/1/2013","diesel","brown","estate",FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,14200,"1/1/2018",0,1
"231","BMW","318",168068,100,"6/1/2012","diesel","grey","estate",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,8000,"1/1/2018",0,1
"232","BMW","320",163601,120,"12/1/2013","diesel","beige","estate",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,11700,"1/1/2018",1,0
"233","BMW","320",149108,135,"9/1/2014","diesel","white","estate",FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,11300,"1/1/2018",0,1
"234","BMW","520",173446,135,"2/1/2013","diesel","black","estate",TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,15600,"1/1/2018",0,1
"235","BMW","320",197516,135,"11/1/2012","diesel","black","estate",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,10100,"1/1/2018",0,1
"236","BMW","318",170832,100,"11/1/2014","diesel","blue","estate",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,10200,"6/1/2018",0,1
"237","BMW","320",149085,135,"8/1/2013","diesel","black","estate",TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,14900,"8/1/2018",1,0
"238","BMW","535",255957,230,"1/1/2012","diesel","grey","estate",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,17800,"1/1/2018",1,0
"239","BMW","520",175024,135,"10/1/2012","diesel","blue","estate",TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,13700,"3/1/2018",0,1
"240","BMW","318",132731,100,"9/1/2013","diesel","grey","estate",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,12500,"1/1/2018",1,0
"241","BMW","525",214691,120,"3/1/2005","diesel","black","estate",TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,5100,"1/1/2018",0,1
"242","BMW","320",177568,120,"10/1/2013","diesel","brown","estate",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,10200,"1/1/2018",0,1
"243","BMW","320",106878,135,"2/1/2013","diesel","white","estate",FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,15400,"3/1/2018",1,0
"244","BMW","318",144727,105,"4/1/2014","diesel","white","estate",FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,14300,"6/1/2018",1,0
"245","BMW","320 Gran Turismo",46731,140,"9/1/2015","diesel","blue","estate",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,11900,"3/1/2018",0,1
"246","BMW","320",150969,135,"1/1/2012","diesel","blue","estate",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,800,"1/1/2018",0,1
"247","BMW","318",164900,100,"10/1/2009","diesel","silver","estate",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,7300,"1/1/2018",0,1
"248","BMW","318",150002,100,"9/1/2013","diesel","red","estate",FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,10700,"1/1/2018",1,0
"249","BMW","316",117872,85,"10/1/2013","diesel","black","estate",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,10400,"1/1/2018",0,1
"250","BMW","320",66314,135,"11/1/2013","diesel","white","estate",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,16100,"1/1/2018",0,1
"251","BMW","318",216114,105,"4/1/2013","diesel","blue","estate",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,9900,"1/1/2018",1,0
"252","BMW","318",159505,100,"12/1/2012","diesel","grey","estate",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,10000,"1/1/2018",1,0
"253","BMW","320",221904,100,"6/1/1999","diesel","blue","estate",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,1200,"4/1/2018",1,0
"254","BMW","520",147243,120,"11/1/2012","diesel","blue","estate",TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,16300,"3/1/2018",0,1
"255","BMW","525",140638,160,"5/1/2013","diesel","black","estate",TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,17800,"3/1/2018",1,0
"256","BMW","320",123796,135,"12/1/2012","diesel","black","estate",TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,15600,"1/1/2018",0,1
"257","BMW","316",201102,85,"12/1/2013","diesel","black","estate",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,8800,"6/1/2018",1,0
"258","BMW","318",238592,90,"8/1/2006","diesel","grey","estate",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,3900,"1/1/2018",1,0
"259","BMW","318",182798,105,"11/1/2012","diesel","white","estate",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,10500,"1/1/2018",1,0
"260","BMW","318",116868,105,"7/1/2014","diesel","white","estate",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,13700,"1/1/2018",0,1
"261","BMW","318",64486,100,"9/1/2013","diesel","blue","estate",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,12400,"1/1/2018",0,1
"262","BMW","318",167013,100,"8/1/2013","diesel","black","estate",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,12400,"1/1/2018",0,1
"263","BMW","318",319724,90,"9/1/2006","diesel","grey","estate",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,3000,"1/1/2018",0,1
"264","BMW","320",103683,120,"3/1/2012","diesel","black","estate",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,10400,"8/1/2018",0,1
"265","BMW","320",73416,120,"10/1/2015","diesel","blue","estate",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,16800,"1/1/2018",1,0
"266","BMW","520",142724,120,"10/1/2013","diesel","black","estate",TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,14800,"1/1/2018",1,0
"267","BMW","320",127017,120,"4/1/2014","diesel","grey","estate",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,13100,"7/1/2018",0,1
"268","BMW","320",151391,120,"6/1/2014","diesel","grey","estate",FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,15200,"1/1/2018",1,0
"269","BMW","520",88985,135,"7/1/2014","diesel","grey","estate",TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,18100,"1/1/2018",1,0
"270","BMW","320",186684,120,"3/1/2013","diesel","brown","estate",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,11400,"3/1/2018",0,1
"271","BMW","520",156756,120,"6/1/2012","diesel","black","estate",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,13700,"1/1/2018",1,0
"272","BMW","320",236259,135,"1/1/2012","diesel","blue","estate",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,6400,"1/1/2018",1,0
"273","BMW","320",233375,135,"11/1/2014","diesel","black","estate",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,9600,"1/1/2018",0,1
"274","BMW","318",195032,100,"1/1/2008","diesel","grey","estate",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,4900,"1/1/2018",1,0
"275","BMW","318",228885,100,"4/1/2008","diesel","grey","estate",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,6000,"1/1/2018",0,1
"276","BMW","316",214613,85,"11/1/2013","diesel","white","estate",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,8200,"3/1/2018",0,1
"277","BMW","318",154190,105,"1/1/2014","diesel","black","estate",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,11300,"1/1/2018",0,1
"278","BMW","320",243093,110,"11/1/2003","diesel","grey","estate",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1400,"1/1/2018",1,0
"279","BMW","318",79526,105,"6/1/2013","diesel","white","estate",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,14900,"1/1/2018",1,0
"280","BMW","320",169449,135,"11/1/2012","diesel","brown","estate",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,10600,"1/1/2018",0,1
"281","BMW","520",157968,120,"4/1/2013","diesel","grey","estate",TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,14200,"1/1/2018",0,1
"282","BMW","320",161034,120,"4/1/2014","diesel","black","estate",TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,15000,"7/1/2018",0,1
"283","BMW","318",197704,100,"3/1/2013","diesel","brown","estate",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,9400,"3/1/2018",0,1
"284","BMW","316",83268,85,"1/1/2014","diesel","brown","estate",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,12300,"1/1/2018",0,1
"285","BMW","320",139999,120,"10/1/2014","diesel","blue","estate",FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,15000,"3/1/2018",1,0
"286","BMW","318",139649,105,"11/1/2014","diesel","white","estate",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,9900,"1/1/2018",1,0
"287","BMW","320",173160,122,"6/1/2014","diesel","grey","estate",TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,13100,"1/1/2018",1,0
"288","BMW","318",80340,100,"9/1/2013","diesel","grey","estate",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,13200,"9/1/2018",1,0
"289","BMW","535",234787,230,"3/1/2012","diesel","black","estate",TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,19200,"4/1/2018",0,1
"290","BMW","318",181297,105,"5/1/2014","diesel","brown","estate",FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,13200,"1/1/2018",0,1
"291","BMW","530",223829,190,"9/1/2011","diesel","black","estate",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,20600,"1/1/2018",0,1
"292","BMW","520",163675,135,"12/1/2011","diesel","brown","estate",TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,14900,"1/1/2018",1,0
"293","BMW","320",110136,120,"5/1/2014","diesel","white","estate",TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,17800,"1/1/2018",1,0
"294","BMW","525",230212,150,"2/1/2011","diesel","blue","estate",TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,14200,"1/1/2018",0,1
"295","BMW","318",125974,105,"1/1/2015","diesel","grey","estate",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,13800,"1/1/2018",0,1
"296","BMW","520",93866,140,"12/1/2014","diesel","black","estate",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,20300,"1/1/2018",0,1
"297","BMW","535",151555,230,"11/1/2014","diesel","blue","estate",TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,22100,"1/1/2018",1,0
"298","BMW","520",132522,140,"7/1/2014","diesel","black","estate",TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,20800,"1/1/2018",0,1
"299","BMW","320",150534,135,"5/1/2013","diesel","brown","estate",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,11300,"1/1/2018",0,1
"300","BMW","316",194410,85,"6/1/2014","diesel","black","estate",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,8400,"1/1/2018",1,0
"301","BMW","318",161581,105,"8/1/2013","diesel","blue","estate",TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,12900,"1/1/2018",0,1
"302","BMW","320",194748,120,"12/1/2013","diesel","black","estate",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,12000,"1/1/2018",0,1
"303","BMW","520",165274,135,"5/1/2014","diesel","silver","estate",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,16400,"1/1/2018",0,1
"304","BMW","520",188155,135,"8/1/2013","diesel","black","estate",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,14800,"1/1/2018",0,1
"305","BMW","520",130335,135,"3/1/2012","diesel","grey","estate",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,14600,"1/1/2018",1,0
"306","BMW","535",148738,230,"4/1/2015","diesel","grey","estate",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,28800,"1/1/2018",1,0
"307","BMW","520",127511,140,"1/1/2015","diesel","black","estate",TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,19900,"1/1/2018",0,1
"308","BMW","530",187176,190,"4/1/2014","diesel","black","estate",FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,19800,"1/1/2018",0,1
"309","BMW","320",111523,120,"5/1/2014","diesel","black","estate",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,15600,"1/1/2018",0,1
"310","BMW","525",218341,120,"3/1/2006","diesel","grey","estate",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,5400,"1/1/2018",0,1
"311","BMW","530",172496,190,"1/1/2014","diesel","black","estate",TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,20000,"1/1/2018",0,1
"312","BMW","320",149390,135,"9/1/2014","diesel","white","estate",FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,11400,"1/1/2018",0,1
"313","BMW","320",171848,120,"9/1/2013","diesel","black","estate",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,12700,"1/1/2018",0,1
"314","BMW","320",180574,135,"3/1/2014","diesel","white","estate",FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,14600,"1/1/2018",1,0
"315","BMW","318",243386,105,"11/1/2013","diesel","white","estate",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,7700,"1/1/2018",0,1
"316","BMW","530",123622,190,"5/1/2014","diesel","black","estate",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,25500,"1/1/2018",0,1
"317","BMW","320",94654,135,"12/1/2013","diesel","black","estate",FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,17700,"1/1/2018",0,1
